3.839201035490261704e-01 -4.641098938183620404e-01 -5.433486508866598730e-02 -3.427564285974510350e-01 3.635830755886277910e-01
7.501216829513049356e-02 3.222680938283649099e-01 -1.277600515484999255e-01 -9.479609442660830165e-02 -4.094061206480770210e-01
-2.780727508018888683e-01 -1.107516156178532385e-01 -7.556220404581803773e-02 2.839789823934992796e-01 1.169751748273020336e-01
-4.262901001633227493e-01 1.234046815188096502e-01 3.816760673003986165e-02 3.947265802342564966e-01 -6.558892685460847305e-02
-1.696977008985820282e-02 5.976960262319230832e-01 1.354528433100222681e-02 -5.194688414143762145e-01 -2.795935392980878481e-02
-5.214890248398985628e-01 -3.845454090420862697e-02 -6.973012634955141897e-02 4.008685027244401899e-01 3.479252996678460774e-01
1.367269384914438501e-01 -4.155207620713305960e-01 6.307641758313443925e-02 1.225731845841463441e-01 2.141070061646628553e-01
-9.100362031420913267e-01 7.122858904274648184e-01 5.956908313470349325e-02 1.186333484539016520e-01 -9.441723821326605814e-02
-3.437866075190340858e-03 5.070864872742613105e-01 -6.885871536990783442e-03 -7.649380041537992003e-01 2.685042031249058533e-02
4.429814221762785054e-01 -5.885729965377498596e-01 -1.968914946195246887e-02 1.690476679911120939e-01 -3.995621719163885283e-02
4.353877109031434878e-01 -5.535547712869910431e-01 -1.859648797459861544e-02 3.426880569493899742e-01 -1.110501052677102807e-01
-7.871505393001423934e-02 1.836376248979268155e-01 -1.194749705013503499e-01 1.903885308626399597e-01 -6.370605034267665112e-02
1.077051837100566067e-01 -6.338585445454520961e-01 2.031678585359306816e-02 4.943332047503294358e-01 2.284153139452193004e-01
2.647143007931387904e-01 6.019711686119166155e-02 -1.005660265205566423e-01 6.687884027842125323e-02 -3.238471465804169669e-01
2.705377447274815994e-01 5.701785090325742766e-01 -8.661930865628703069e-02 -6.283534182996612927e-01 -2.386341165174665491e-01
-5.048086168432529552e-01 1.192802927430210991e-01 7.147975390895405789e-02 5.402742476396816818e-01 -1.772412326731899745e-01
2.755307112731937291e-01 -2.412912702569518508e-01 1.167653507512584309e-02 1.568913626422137053e-01 -1.960657409447063015e-01
1.732224282749136590e-01 1.887027201185860203e-01 -1.876256622756184711e-01 1.758474658936637902e-01 -3.301104582412731636e-01
1.938753036531430385e-01 4.348921801185927083e-01 -1.004558604064160060e-01 -7.270268122387404386e-01 3.359345204556576370e-01
2.462341576329800108e-01 2.385021888048932670e-01 -6.920235259197118904e-02 -2.155725739636592808e-01 -2.648137284131667490e-01
3.726077279565896960e-01 8.724607372418406726e-02 -1.374733568744003209e-01 -1.639101644140389946e-01 -3.173503721068132721e-02
-2.059284508626770815e-01 4.850899521317379448e-01 -1.057474650363866703e-01 1.786134852548052210e-01 -3.468420823393832952e-01
2.976704385545545506e-01 3.122278526475132376e-01 3.898293782070152719e-03 -9.402928143749402778e-01 1.057724772491282217e-01
-4.069589501210230109e-01 1.818392230724191483e-01 -9.043201094053905653e-02 4.977249038253817731e-02 6.158370813771469471e-02
-7.293812734707199041e-01 2.982878351992956922e-01 3.061230479417975658e-02 4.403277440416248911e-01 -3.444700058961332467e-01
-5.179778023480637872e-01 1.690327512844545244e-01 -7.710569070506360922e-02 3.549644773008552856e-01 -6.625739129383239646e-03
-6.591378666832862221e-01 2.326907181407886493e-01 -1.504436081400310210e-01 6.955484614852269765e-02 3.467450355946686824e-01
3.162057492266032166e-01 -1.846778828999764699e-01 -4.428379945359739792e-03 1.284516681364320234e-01 -7.148748932425262603e-02
-4.678662286499153389e-01 -2.043658902126989918e-01 -1.468918002545705759e-01 3.137311796955331578e-01 5.350624760083032561e-01
2.100457945315418740e-01 2.311652974347770118e-01 -1.412750669597616360e-01 -3.944088504382570748e-01 -3.929820966576506869e-02
-5.751599076280237977e-02 1.661672273052475224e-01 2.376230230888410899e-01 -7.583233165134324327e-01 5.765080999306719800e-01
2.801022568839934834e-01 3.288359491362921050e-01 -1.742162128548389519e-02 -4.965587078712914715e-01 -2.307882237079655341e-01
-4.514006066969746267e-01 5.477472138269253721e-01 1.274644887670206284e-01 -3.186884635132440358e-01 -7.164119564085676128e-02
-3.570861314134698983e-01 4.696812815235529848e-01 -1.987255245030439543e-01 -4.611118366803026308e-02 -1.188006429782557938e-01
-2.704251048646409417e-01 2.851901814231965204e-01 -6.412713064374045424e-02 7.737820752754753784e-02 -1.656603456948981812e-01
1.276576737053874422e-01 2.995870628527039226e-01 -1.260705602759507882e-01 -3.400521972283161998e-01 -6.995500258300250962e-02
1.145294008138549174e-01 3.288946248876201128e-01 -1.024715312213452523e-01 -1.512672590817823182e-01 -3.405045684161185915e-01
3.764161034181203735e-01 -3.536115711182991617e-01 -7.402887338270590714e-03 1.439292640145069524e-01 -8.734123261207669964e-02
-4.007126515708260284e-01 1.275775032194114700e-01 -5.540017808061090121e-02 7.117910211142394750e-02 4.011712677182773801e-01
7.866900655638883744e-02 2.692543655996110230e-01 -6.005802845191268724e-02 -4.348799964989054079e-01 1.607908006457431371e-01
9.494588251188951222e-02 -3.782449341152798739e-01 -4.413864622966223034e-02 3.024606497923285064e-01 -4.930881463800560610e-02
-1.053736931138278266e-01 4.450519467440741117e-01 -7.411565717061460723e-02 -2.710157352500596195e-01 -3.317951464770177612e-03
-4.450038153978719824e-01 2.458902774053663143e-01 -5.619183553658854691e-02 3.604941230227449167e-01 -1.093826022897212424e-01
4.093106000232354935e-01 -3.077944919652121358e-01 -7.115263783180875157e-02 1.766219988758825077e-01 -6.942888952984027640e-02
1.687216817119436552e-01 -8.332614413283398469e-02 -7.768301490467507953e-02 1.622395190054009284e-01 -1.733757196583405463e-02
1.813896961088307669e-01 3.108953547444799903e-01 -1.152146554742775747e-01 -4.191354109523654503e-01 1.340571286348820057e-01
3.735411216823702335e-02 3.892034406488539267e-01 -1.015445694515112324e-02 -3.828447646439201435e-01 -8.373071284360210365e-02
5.789386667241610551e-01 -5.339041250029086250e-01 -1.913385064256877266e-01 3.194263535727003833e-01 -7.396169469419049125e-02
-8.498781042944849595e-01 3.311077764420863323e-01 -1.071364364803138736e-01 -9.983636586316776973e-02 6.881118002547942369e-01
-2.804368757082064886e-02 -3.752876007830574512e-01 -1.599064485430932436e-01 2.791388567872323812e-01 3.985985496778611248e-01
-9.489722984346490864e-02 3.992353241658441187e-01 -5.718123005800553743e-02 -3.075906418653988061e-01 6.498863837786250652e-02
-2.112281446208112701e-01 2.005045242460418431e-01 -7.015776337447386657e-02 5.257110845310040970e-02 -4.414992453352815233e-02
-2.586144989182594389e-01 3.195462307678754721e-01 -1.653023386338380862e-01 1.296819080253816536e-01 -2.411211089701169874e-01
8.636559998187914866e-01 -1.001881248126157420e+00 -3.128789077119518980e-02 1.259789533235718961e-01 8.681872573770686718e-02
-2.878403759663460959e-01 4.040652033963453293e-01 -1.268286271662287523e-01 -9.996356514574844532e-02 1.217033341425294152e-01
1.792908518356493286e-01 3.536282128791820578e-01 -3.906138753577092365e-02 -1.057561399836728089e-01 -2.806271590711424957e-01
5.732450457235165331e-01 -1.427567774141276224e-01 -4.722779853465581407e-02 1.592045146219603080e-01 -3.207066860977818012e-01
2.462972721584090474e-01 -4.882957456439296906e-01 -1.282283163425734507e-01 1.743595732069349036e-01 1.157934733051073500e-01
-1.134940025571219285e-01 -1.310373707497564620e-02 -2.685361628149143809e-02 1.019774417068071704e-01 1.164126337999614597e-01
-6.014194686087909192e-01 3.997016107422065589e-01 2.992512567405054558e-01 -6.368796615358578439e-01 5.402185173861526746e-01
-6.337079003902894581e-01 1.011248444803652113e-01 -6.372493202914747412e-03 5.778529025708442068e-01 -1.793867232626350852e-02
5.379014561797060834e-01 -3.064968039489721630e-01 -1.775794637285371125e-01 1.460157698020621009e-01 -5.244113872701649560e-04
1.490278807147463885e-02 1.441061563305200133e-01 -1.029296971244899189e-01 2.656031767981554825e-01 -1.867354991280350540e-01
3.366647424333450989e-01 -5.873671301864250571e-01 -6.234389037360323071e-02 1.372427288616304532e-03 4.289095877312941729e-01
-2.932200563121298842e-01 2.393745316199791529e-01 5.210814354735092413e-02 -1.320617290181895775e-01 1.259078180094284349e-01
-4.489234124330355180e-01 1.065701603593892377e-01 -2.342462676662466492e-01 3.839204430663825107e-01 3.443154893860702059e-01
