-1.755871764480908537e-01 2.485328392815914500e-01 1.413448227578643045e-02 -1.468942090135853529e-01 3.078388249454112793e-03 -7.832277687636494956e-03 -3.018914974971037002e-01 1.121627874040130313e-01 1.442100486465022757e-01 2.016933179970570589e-01 -1.271855546401117198e-01 4.265658959566696051e-01 9.690259608427333193e-02 7.821614037875780634e-02 2.269567445890154772e-02 -1.410370865834880416e-01 -1.593085323327652902e-01 1.723060080678010531e-01 4.252814218065042312e-02 -4.068386208107230284e-02 5.597476156546925957e-02 -2.463861274833114012e-01 5.912118301068937376e-02 6.276200889315541355e-03 -3.460955505632181545e-02 2.593041486717196364e-01 -6.893902615580019266e-02 -4.993007504045198636e-02 -2.093741821403889702e-02 -7.962287350206899428e-02 3.688521444185589859e-02 -2.814230265696436306e-01 -4.810550845195655789e-01 4.062480094335226832e-01 3.151498124772880716e-01 7.058624303409083423e-02 -4.717501988285340703e-02 -2.028486265179102466e-01 1.994826998526195438e-01 -1.191599237744565658e-02 -1.613595726887554205e-01 1.832741421203263887e-01 -5.414326496162228386e-01 2.373060630497715040e-01 -4.830461652787875620e-02 1.966311542741505103e-01 -2.327802436974209521e-01 -9.463012476280430185e-02 -1.999253315177235701e-01 -2.378129365751459334e-02 2.506089803046783748e-01 3.172844327415437482e-02 2.878532636146777790e-01 2.291841694998291989e-01 4.002028657773863407e-01 1.997304253259515605e-01 -3.357966931069836791e-01 -2.468737035961556248e-01 -2.680353531092473651e-01 -6.052576145267873908e-02 9.393958719175153627e-02 -3.593597183153778296e-01 1.207930835230149186e-01 3.692136130623056844e-02 -1.178817586457209937e-01 -4.342631737951212212e-02 5.141388859191384914e-03 1.281648979305470004e-01 -2.491534034510677412e-02 1.920325349721046515e-01 -4.825476135471661043e-02 -1.002051007876479244e-01 -2.689448233850073589e-01 3.680014597652062763e-02 -7.138163807572944775e-02 1.145486114392280791e-01 9.238943199579607857e-02 -5.834813655936123972e-02 -2.765336621725274502e-01 -1.899512190922911792e-01 1.321099203211117401e-01 -1.319241657754396946e-01 1.954422535415287557e-02 -3.094495913224056260e-01 1.756709530494671989e-01 9.538608299847319005e-02 -6.697401898610773341e-02 2.515638330147012547e-01 -5.205532744826609631e-02 -1.987155460218811009e-01 -1.371372134989646552e-01 6.414933942379597021e-02 2.050709063730684900e-01 1.142009870277934935e-01 1.893572403564030560e-01 -1.019493963981201595e-01 4.833258774338408670e-02 3.694538151533219295e-02 -2.715857673546466233e-01 -1.544338901853992974e-01
-1.690845676000395370e-01 3.003315215809321259e-01 -1.047058352226574729e-01 -9.959615652507206041e-02 5.214997785576057365e-02 2.282752901652429847e-02 -3.562004021001154153e-02 1.266225171012317352e-01 5.960848613497662755e-03 -3.025371786672029217e-01 -2.697410868143619300e-01 -3.287226319811810127e-01 2.480417485287357282e-01 -1.182390967438473085e-02 2.568565051279902978e-02 -2.202605340202137135e-03 -1.559654696973445664e-01 -2.014262195006351341e-01 1.883427264359986697e-01 -8.180246982589824134e-02 1.044178938523932995e-02 4.438223809694009647e-01 -1.050368635839180192e-01 -2.350665940460376635e-01 -7.980833429990992142e-03 -1.741094730990164208e-01 -3.991922204718047380e-03 2.927383269592341575e-02 -1.677077970883396885e-01 -3.293223841819105380e-02 -2.756547293692780676e-02 -2.490695868433027704e-01 -9.617479001287768114e-02 -1.281235197627141886e-01 2.397517367140377942e-01 -9.800052987122234716e-02 -1.640946968241880910e-01 7.876040423266106316e-02 -8.498427140321994713e-03 2.415297800585191890e-01 9.825967180378538182e-03 4.026623251806648457e-02 1.935682194219421337e-01 1.223685024902428781e-02 1.223730657892987093e-02 -4.096956232897767114e-01 2.264197202437650269e-01 -3.934095709955932607e-01 -1.008476368000996715e-01 -1.325027748267828577e-02 1.828191873369068299e-01 -1.576653896591651352e-02 5.788552993042983541e-02 1.511559348544704584e-01 3.260424107352884460e-01 -1.149630097254687872e-01 3.340842037514980128e-02 1.503661562368749094e-01 -1.334201992426300443e-01 7.356449509718207547e-02 3.568903705042898028e-02 1.173501939832830160e-01 3.156552760961753648e-03 1.435113838517493856e-01 -4.897685936133493179e-02 6.535622713995360711e-02 3.735629699482072297e-02 -2.309730075108621938e-01 1.821360365582659277e-02 2.994580126798150957e-02 -6.362034835159006974e-02 -1.805931937179906799e-01 -6.476510390955533825e-02 -9.796376149694017987e-02 4.922109279906065199e-02 -2.175183187509710514e-01 7.988484721460671623e-02 -1.194094886109390262e-02 1.889993170082522600e-01 -1.774421134689261048e-01 -4.776018286195254058e-03 -1.374224278446748992e-01 3.281635147456034574e-01 1.713115686600665266e-01 -1.221329451959769080e-01 8.745773150624766568e-02 1.830788095196060339e-01 4.696203560990754727e-02 8.081721441838508532e-03 -2.506793603492829536e-01 1.387387519325045636e-02 1.077816427029531648e-01 2.507447035588933892e-01 -3.095953451667003004e-02 -6.149693171514418466e-03 1.178688603588236988e-02 4.954248773215883753e-04 2.828760761578025251e-01 2.535917242634256816e-02 -9.876158253914879906e-03
-5.759654923989750847e-02 1.580464446927202365e-02 -1.066250316424822292e-02 1.446201215845264731e-01 -5.754756960426787166e-02 -3.430943505828222290e-03 -1.027734584869765544e-01 9.718700486289365281e-02 -4.920026690906510042e-02 -1.924536580288124521e-01 1.132641808982552539e-01 -6.121480018158293596e-02 1.225032538319759251e-01 -5.873299067614410479e-02 2.000150045455053108e-02 -8.936903536086755750e-02 -5.373715567817755751e-02 -1.342426638653087048e-02 2.187778012659577498e-02 1.176408812141231386e-01 3.038282828904465471e-04 5.060615583064198564e-02 -1.013267703413363446e-01 -1.055425702362464691e-01 9.726152982178956283e-03 -1.403297102155973419e-01 1.279186215322004050e-01 5.140988428335421107e-02 1.662095615709106577e-01 -2.305401455091538390e-02 -1.171833241624965077e-02 -2.186740278852125803e-03 -4.986369632380971417e-02 -1.703408490820524090e-01 -2.253341361175566215e-01 8.250904737167689962e-02 1.747362912458551298e-02 -1.795592679374380107e-01 -8.070720001096026719e-02 -7.250524478751900481e-02 1.143006878172147661e-01 2.883376962398165877e-01 4.208437327358883762e-01 1.045617190493655785e-01 -1.557208976969185754e-01 2.464763050452750126e-01 -1.369031676314856338e-01 9.491836950665423142e-03 2.315321615435629587e-02 -2.189501570216106224e-02 5.415039813641842753e-02 3.460081791081175140e-02 2.385225557167862664e-01 4.354390111978293648e-02 -5.157081048432107240e-01 -1.549297503734869789e-02 3.279126808863536136e-01 8.020850894031029965e-02 1.005855173811783521e-01 -1.740651284527895970e-01 8.474478155712341157e-03 4.535977371002357095e-01 -2.464481444674818458e-02 2.100658076313444145e-02 1.797188675756448695e-01 -6.685855494281370270e-02 5.164646327501395268e-02 1.987897776777840797e-01 5.889910986544477645e-02 -2.554648176030275830e-01 1.020150063998852413e-01 8.409318038977452170e-02 8.861927959284126438e-03 9.194571620846517246e-02 -4.999191230203933745e-02 -2.693109452082395050e-01 8.564469962969445405e-02 -5.148776136488291549e-02 1.429551663578096099e-01 -6.515957412768771939e-02 -9.116380580809636813e-02 -1.109294939595376478e-01 2.064195514875935902e-02 -3.523108137235345660e-01 -2.087310785543776762e-02 -7.952674585274037422e-02 -1.156596665435333376e-01 -8.393101589163690091e-02 4.860898673676743165e-02 1.046441398415415003e-01 -1.091794760077287041e-01 -9.817613225824319001e-02 1.805816288662441260e-01 -1.164260477398520316e-01 -4.339466634818926749e-02 1.660476623139589269e-01 4.536628966380039374e-02 -6.430378974535158609e-02 -4.474560643468614846e-02 -2.119572277189997189e-01
-1.597679191232798390e-01 5.715779375458834161e-02 2.346193900936290738e-02 -2.773731174467557788e-03 -1.068242366703224186e-02 4.054876321772009351e-02 -3.448458324387106838e-02 4.701231117078441719e-03 1.347988843799549641e-01 -1.587044974932370622e-01 5.000094237231891316e-03 -9.149136391325426998e-02 -1.521908520649317975e-01 -5.326512061990810315e-02 -3.919923760742508728e-02 -9.787188045975326461e-03 -1.240427713631818279e-01 -1.876133244911275255e-01 -2.174682946869614317e-02 5.889161381787508948e-02 -6.449199761466811731e-02 1.928128805353163805e-02 8.966821697658222678e-03 -5.657639516817570408e-02 2.054563000431235409e-01 -7.921842208891438988e-03 1.835564229642568101e-01 4.411430454087023750e-02 6.882393634252492731e-02 1.066927082887903465e-02 -1.369288688420834503e-02 1.749082505654316055e-01 4.516286598483189307e-02 -3.238501024590643707e-01 -1.974117325209954199e-01 -1.180186895567598149e-01 7.793043079741200641e-02 -8.135726833321428597e-02 -2.624702530233316566e-02 -2.826020854050938502e-01 1.723640501190183347e-02 -5.141448319319086996e-02 1.680529824214254120e-01 5.490924466748337007e-02 1.902658806447088680e-01 1.401434386693155842e-01 2.725126174491186368e-02 -1.602015287229456575e-01 5.234168438671209234e-02 -1.272641871431482163e-01 7.269055609224031600e-02 1.146431324918887051e-01 -8.287139395745321546e-02 5.552380377024251218e-02 -3.097046394387424351e-01 3.584376456256718746e-02 -5.012241884169094108e-02 1.631825916066747262e-01 7.122927291073344325e-02 5.730315009058382925e-02 -1.178512816375747695e-02 2.162890167354641208e-02 -4.430589732434282030e-02 8.287497085138492703e-02 3.480247389237309807e-01 -1.301321257564670014e-02 3.187869876030178379e-02 2.594831703514066668e-01 -1.125595405553532352e-01 -4.111609502059809795e-01 -5.588035971460031393e-02 -2.030259439079626915e-01 -8.337178380315625470e-02 3.941930891930097228e-03 3.723964088789299964e-02 -2.833175418564788939e-01 4.638505430405653884e-02 -3.160217570339270837e-02 1.381865562119707069e-01 4.035908919792883381e-02 -3.784709038788307001e-01 8.209450340890613040e-02 -3.141426297561760589e-02 2.388995279639802988e-02 -8.492597826946426953e-02 -4.848223183220660981e-02 6.882411166815283199e-02 -4.073153425288831841e-01 1.336832754456799000e-01 2.692484523593114965e-01 5.961676959486596900e-02 -3.577247732214343390e-02 2.772214485316306168e-02 -8.370905656237119519e-02 -1.268873418349449889e-01 1.488928344353024069e-01 2.390775091649070469e-02 9.873876086566590882e-02 -3.287735144306263430e-02 2.802900914955335290e-02
1.548438788968806712e-01 1.110844566328031829e-01 3.656036636358182823e-02 8.146431567884157565e-02 -8.649659765084836971e-02 1.174992736817573671e-02 -5.450846105636014682e-02 -2.626180101482474428e-03 8.843089717908078629e-02 -6.805004162181969851e-02 -9.250278341500851875e-02 -1.974032149350796184e-03 7.666577729756064719e-02 3.291572167557666601e-02 -1.412118485815037627e-01 -2.281767702876275755e-02 -3.666078942668990481e-02 -2.662901641901032623e-01 5.098996715624317527e-02 6.629325334987890006e-02 -8.096092954650314921e-02 -3.192686864941214619e-02 -1.263127481093305748e-01 -2.095267205911281738e-02 5.867800649982560235e-02 1.765272389966781597e-01 9.620018968825894135e-02 2.445090558815039838e-02 8.920207915795726888e-03 -1.218029719674574018e-01 1.932771838371819331e-02 1.591800474644099739e-01 4.040249594978555514e-01 -8.887909079273152713e-02 -7.843596374912768787e-02 1.143962625122196125e-01 -8.059978777610331269e-02 2.627850370045681783e-01 1.399712295802262307e-01 -2.034082912081543459e-01 -2.029319799962146509e-01 1.026381069359600107e-01 -2.811674342852366407e-02 -2.342472627213810360e-02 -2.035853404814726153e-02 -2.862625282260231746e-02 2.007548610827697699e-01 4.653655002994548651e-02 -9.130916417287479603e-02 -2.024886643846081635e-01 6.600948952997549857e-02 9.777636673445888604e-02 -2.327346304367447216e-01 1.757291762205178132e-01 -3.007701741176493360e-01 1.121292561029705731e-01 -8.873502362837858148e-02 6.792722695082874240e-02 4.397896476781933128e-02 -1.717479312340469133e-01 2.443603040294357875e-02 1.208816272035367380e-02 -3.161008187773715894e-02 7.175418583492806923e-02 1.523195904072474349e-01 5.815446406959175196e-02 -1.466526800405799635e-01 -3.242409327083396048e-02 8.993621444706026424e-02 6.392236638267979887e-02 -8.479326916660624713e-02 8.011212791172429848e-02 -1.312276476348625265e-01 1.089565953848779245e-01 6.741738369251755458e-02 4.598532712060455774e-01 -3.007072037396982811e-01 -8.894948449555377043e-03 3.001289714452232693e-01 -8.045934352404639223e-02 4.127877599226573851e-02 2.187688209955782337e-01 -4.340655926708091722e-02 1.950502344788734299e-01 6.244458166774539271e-02 1.964969121689343345e-01 -2.529986752773858982e-01 4.558220702674079666e-02 1.290772438647742049e-01 1.507953199055798721e-01 -3.835968864233900433e-02 2.784204157952434311e-02 -5.601646767904375213e-02 -1.727366885921472472e-01 -1.659285184592415863e-01 -6.542304936894717537e-02 4.443189346359341374e-02 -1.000539523521640772e-01 1.668808506246731715e-01 2.796839758684907182e-02
1.320776937774677529e-01 -1.911303723636345250e-02 5.998223118897245271e-02 1.295620456508473073e-01 -5.852442849204733677e-03 2.483470903072571359e-02 -1.419503555553247032e-01 1.494876426874456044e-01 -3.814894061345989584e-03 -1.154600012057147990e-01 2.026862850624953916e-02 -2.650719907274670661e-01 1.636677780934895077e-01 1.315447579412225114e-02 -1.528999546079641558e-01 3.792456549207715716e-02 6.703039063663771349e-03 1.416324402697564655e-01 1.374193059807554407e-01 -1.099388932078135817e-01 -1.345295156661910629e-01 -4.927337916478903568e-02 1.575582510172311990e-01 1.592474653667763362e-01 1.237909058402157925e-01 -5.568206520928304856e-03 3.811118022537481054e-02 5.415006789656141156e-02 -1.682865484331572681e-01 -3.318595445585455217e-02 1.009288179975407762e-01 3.547028198591627435e-01 2.095071330013503208e-01 -1.254995349324983418e-02 -3.516952702302637845e-02 1.562060368472541483e-01 -8.558398155908045202e-02 -2.422620068254618120e-01 -1.068304233367367018e-01 -1.228938855716520256e-01 1.506389860562471206e-01 9.705129339292405122e-02 -5.978064599305330656e-02 1.270710522295500633e-01 -2.557208013604268804e-02 -8.318625296322190721e-02 -4.274799926577940723e-02 2.386778331424808386e-01 6.718281273999435199e-02 -1.031368901532789956e-02 -3.087424828716196779e-02 1.229294768513927855e-01 -2.303054513787910207e-01 -4.584334502982283926e-02 -9.556481601463606701e-02 -1.645719698597325822e-02 -1.460154850814334992e-01 7.878752437110785045e-02 1.735328134965802294e-01 -2.655199523215472784e-02 1.015028816926001887e-01 -1.688281438807190393e-01 -6.612648851427685437e-02 -4.860717422804732707e-02 1.590546964759870785e-01 -3.783564324093069420e-02 -1.360609582290774056e-01 1.396266696838293353e-01 4.288946857247599720e-02 5.117631985161072428e-02 7.952104475877948275e-02 1.270382885123743921e-01 -1.254538147465582114e-02 1.196000659256234513e-02 1.979060506642789929e-01 8.117700835217218913e-02 -3.111542435105869031e-01 1.085346067658480573e-01 1.119534745568911884e-03 8.559190708752961729e-02 -1.029134533153330255e-01 1.048302407592641983e-01 -1.438213944123978849e-01 3.651411182147426548e-02 1.565287466697025953e-01 -1.075975500131700659e-02 -1.403797346716621208e-01 -5.876455999729622050e-03 3.016678530456078436e-02 -8.764604271273379599e-02 -4.319697730470574426e-02 -4.630609463192809916e-02 -2.394711429358548915e-01 5.762448012938203162e-02 -9.480349099106999411e-02 3.001145711704383823e-02 2.775957048898647188e-03 -3.269751363826330359e-01 -2.004819923698155162e-02 -1.182591841711882891e-01
7.293711899548488420e-02 -2.950739270549643245e-02 -5.600678134226545063e-02 -1.919352954191414634e-02 -4.207106606049323960e-02 8.624667622723367066e-02 -7.730723453041268844e-02 1.385568958542713058e-01 -7.769299702307123912e-02 1.214885692046051846e-01 7.959870088560322410e-02 -1.908973016511860687e-01 8.324091759123622078e-03 -1.148559997994762494e-01 2.049818332625357592e-02 1.451903087719568219e-01 7.515864612675726697e-02 1.955001405468375919e-01 -4.582419828002450013e-02 -4.819952666120978085e-02 3.607046179055083124e-02 -4.195061490910783619e-01 -2.144354339161289383e-02 -9.709637847991707538e-02 -3.842278349138411597e-02 -2.338498465592361852e-01 -7.953893343150272854e-02 5.368942696776117518e-02 -1.765033558028763494e-01 -1.808317948094943506e-01 -7.080878654235389646e-02 3.196368317377176194e-01 -5.886013279722043107e-02 9.080500837479553444e-02 -2.498400383853865703e-01 2.283740857398286125e-02 -6.858379826559264127e-03 -3.408163657607287123e-01 -6.602480156380809151e-02 1.491011312711942316e-01 3.139073268548567969e-03 -1.396971107923887512e-01 -1.141506144930951733e-01 7.903594675849967902e-03 -1.473988990744199146e-01 3.766008514158445536e-02 6.422729591170041330e-02 2.234026387403647285e-01 1.140361365561031459e-01 7.813825884242234232e-02 1.999448194343218625e-03 1.871541081005031748e-01 -3.298199197322589787e-02 2.475955848848561056e-02 4.392096394283362404e-02 -1.980204302353306967e-01 -6.754703887051131950e-02 -2.301047345409331160e-02 9.023797008153824906e-02 3.181502572474464996e-01 -4.730032406905724379e-02 1.330203816257331806e-01 -4.682946165830155494e-03 2.204360870582267387e-02 -2.300872137587902377e-01 5.673467739732460102e-02 -4.692457521850307289e-02 -5.210853318438550541e-02 -4.142991624572656129e-02 8.794226663548160294e-02 -2.253445590687759847e-01 9.719532250333991208e-02 -1.158590650703534702e-01 3.331903108501117067e-02 1.388334543187061572e-02 2.051604845381540809e-01 -1.864977565915636737e-01 3.727909196855427962e-04 -1.387785693106651508e-01 1.294707972062953960e-01 1.276689066785025028e-01 -3.257755790778814331e-02 -9.668321356643541642e-02 3.502305231022474485e-01 3.282073044600172240e-01 1.676173786693845591e-01 -2.733106039968756854e-02 -3.927351779242656445e-03 -3.536370542790374938e-02 -1.549520287311783873e-01 -1.172557038476126912e-02 -6.047435145429373715e-02 -9.409761491504367581e-02 -7.093250477358059927e-03 -3.257512893968670942e-01 1.360331576813599008e-01 1.130877210582890563e-01 -1.795638650908113754e-01 1.901141789188711406e-01 5.918017154121181511e-02
1.553804936589404107e-01 -1.015068639746850715e-01 -8.837031700781988741e-02 -2.286641013431483238e-01 -1.207483748192257483e-01 1.084255468647665754e-01 2.642212587949119285e-02 1.056111643347832363e-01 -2.544389284125651504e-02 1.584456775398003503e-01 6.227469199533577915e-02 -1.386590395473060811e-03 5.953960076706273780e-02 -4.331885201719691027e-03 -1.533744492235400436e-01 1.353473150429556071e-01 -3.059082643722243686e-02 2.000315440515551546e-01 -2.858249652951151409e-01 1.672885167437803411e-01 2.534744323333202806e-02 -5.448422923503101062e-02 -3.618892278351423797e-01 -3.225770939142729062e-03 6.001491029612036204e-02 3.042530458241326508e-01 -6.999256088624139505e-02 1.498547845526446674e-02 -2.852376086837227764e-01 -1.362610917538486788e-01 -2.646594059550061440e-01 1.611390194479716265e-01 8.332397131510904664e-02 1.433801346830104184e-01 -1.168920650095221919e-01 6.694932487380939046e-02 7.017412990298581288e-02 1.718127346261410712e-02 -4.366042809125678797e-02 5.336598933932074074e-02 5.359794788253897241e-02 -2.157634590711502223e-02 -1.437553299558600450e-01 -4.215021542803580080e-03 -1.492448556351435029e-01 2.967237188018663832e-02 -1.549289694734455047e-01 3.007436394062630303e-01 3.452222065198721213e-01 2.003428731382916328e-01 -3.601397770486538391e-02 2.646521894259245000e-01 2.222620591712343163e-02 -1.606319246144145008e-01 -2.514651193054371348e-01 1.308148772196260912e-01 1.016728683821794543e-01 -2.206103368542150778e-01 -4.490714663310497816e-04 2.330942831214144473e-01 -1.353350479916594629e-01 -3.248415839461164106e-02 -2.473042965221792025e-02 2.155482283422743839e-02 -2.545617156714270468e-01 2.545243498112529368e-01 -1.430668551855517612e-01 1.736820834344464382e-01 2.444736599218653300e-02 2.295867073135009762e-01 -3.158586473711226805e-01 -2.363266565162536886e-02 -8.550961873590594287e-02 2.147749817565160202e-02 -1.079782696063098790e-01 4.825663126996011104e-02 -1.670337000611842315e-01 1.141310640631357370e-01 -5.138762105899891824e-02 1.350009445896246940e-01 2.026977088583659659e-01 8.326732157699079373e-02 -1.397321193523890226e-01 -1.031776548189959446e-02 -7.080941872635729273e-02 1.219457985407348954e-01 -4.011361219792253935e-02 4.919404985150453713e-02 -1.557105662678074653e-01 1.599336855506209853e-01 5.133310691248509777e-02 3.899827530746304699e-02 -2.412404004731493468e-01 1.576073487299024523e-01 -3.215127095774735766e-01 -3.685084232364496670e-02 3.127769971025147755e-01 -1.945610530316738973e-01 -4.332567953004576138e-03 1.996684773759202780e-01
-6.192426623233103500e-02 -1.782260782560192089e-02 -8.206873559736184865e-04 -7.899664984070133011e-02 -1.318119018216064309e-01 3.238599134780480171e-02 3.802278818560485968e-02 7.152373059776230557e-02 -6.160826984219061608e-02 3.398817612314236625e-02 1.202092420893576263e-01 1.415026170287016216e-01 -3.037848666328774594e-01 3.812201555769507977e-02 -9.642930211155044395e-02 1.257479334877129873e-01 4.296782278723899895e-02 2.221326233516748849e-02 -1.072527175262184829e-01 -7.947262716387339110e-02 -1.073287767312723108e-02 1.099524577837115713e-01 -3.640422142023629903e-01 -1.166317437653388023e-01 1.163257162335191441e-01 3.610243988077133093e-01 -1.691865391559064791e-01 -3.988304211808415406e-02 -2.270452642469811266e-01 1.457619637024071138e-03 -3.961896136879373143e-01 2.055166349900315326e-01 -7.100727961320114912e-02 9.605231684796577615e-03 -1.194423017197551867e-01 2.289117300901793300e-02 1.547088548737806657e-01 7.709232826272889583e-02 9.632963729927601637e-02 2.214207232053496538e-02 8.267616742723282383e-03 3.837365964580731481e-02 -3.137513374172593711e-02 1.136653353544031103e-01 -1.838013854129929014e-01 -1.620993523684635118e-01 -2.711853265991786555e-01 2.344905945815163317e-01 8.885640252015317153e-02 5.374305007457483851e-01 -1.137489696326929450e-01 8.901602301711909748e-02 2.531839858686319583e-02 -8.894453782957177645e-02 -8.287984006472215448e-02 -1.139419700098576183e-02 -2.749312788022524948e-02 -2.057619993611009834e-01 6.260269792246414555e-02 -1.833034336994468841e-02 -5.811185502831792138e-02 -3.230640859712054919e-02 1.077794913049583830e-01 -2.091159747302353544e-01 -2.984269870060139371e-02 7.596597173052192786e-02 -1.719100436397324461e-01 -6.204065797815774309e-03 -1.479008239539080991e-02 4.369754602142291167e-01 -2.679110473705576534e-01 -2.657907554954766147e-02 -5.826046965926610921e-02 2.387095507546524789e-02 -3.775986576862077615e-01 -3.338655391137455575e-01 6.886350302698562853e-02 3.125945420649845624e-02 1.273328181421273797e-02 -1.526708598416947060e-01 5.746640079119627598e-02 -2.361124883891547316e-02 -1.447119161301320400e-01 -3.843432535570329850e-02 5.367662412197686528e-02 -1.868324501475875643e-01 1.476000923581221591e-01 -1.084235135099195606e-02 -2.859011099812198142e-01 1.924192187445809554e-01 -8.769118385399105042e-02 7.574056084410367429e-02 2.577452824485945704e-02 7.925896368977738971e-02 -6.668860937175745407e-02 -2.166033057718564081e-01 8.578447957718371431e-02 -9.052736509232497952e-02 -1.478502917181137577e-01 -1.471212988485117723e-01
-2.421814903939727703e-01 4.686345446525026076e-02 -9.971824248548070979e-02 -1.273288037992558186e-01 1.270909323153859849e-01 2.654523172108998463e-01 2.284548476292215871e-02 -1.822042445342939715e-02 -1.482146802226286808e-01 -5.841233225448791422e-02 1.868005313949893265e-03 8.800729372313589871e-03 1.072433371859522755e-01 1.088914791034042012e-01 2.247991701576116108e-01 -8.219579466068977977e-03 -4.157036552406909863e-02 1.242865853084984401e-01 1.110362209551086776e-01 -2.878888121540940093e-02 1.562364846719430100e-01 6.533418234992026397e-02 -7.381666265697527096e-02 -1.862184749568668585e-01 4.108162291291498486e-02 -5.741289483445898706e-02 -3.224797146121587132e-02 1.137086586944934322e-02 -8.753930079045189883e-02 -1.040435713032304699e-02 -3.088263924938819960e-01 3.660024467668682863e-02 -8.371493934152107741e-02 9.291068972257758227e-03 7.032296039214670780e-02 -1.485244663110020513e-02 -1.053225517028327785e-01 2.228301876244999646e-01 -2.407277205570318435e-01 -5.521667583296774318e-02 -2.611172719088170613e-01 -2.612272614514160596e-02 -2.733387395443301893e-01 2.139708853237929087e-01 -2.761331489751518431e-01 -3.004148483873655961e-01 -1.641120033494797639e-02 3.857007373910365661e-02 2.298976995056936923e-01 2.497380754758556642e-01 -9.704976994304226117e-04 9.475230731639547321e-02 2.109548371418073587e-04 1.236303846104202103e-01 3.928576716635711480e-02 -7.979454291463856930e-02 6.479637625176513926e-02 -2.217772038374317412e-01 -2.842425591746724003e-02 -3.706312086892777063e-03 -2.414485713963735736e-01 -6.728526088697422969e-02 7.178614985246285773e-02 -6.469605583175690178e-02 -1.246337395487624317e-01 5.968059532560174296e-02 1.109185915383413129e-01 -1.443667513812987580e-01 -4.094224745251629632e-02 -5.117691144708595707e-02 1.806843714522302635e-01 2.323923591652213017e-01 -2.337881277703234006e-02 -6.223262134469876444e-02 -1.443099088114588868e-01 -1.605824658223652668e-01 2.890683171191226197e-01 1.258669529586597668e-01 1.095734761647391697e-01 -1.305728796767676725e-01 -4.163841622080111798e-02 -1.264892821783076549e-01 -1.129703814395556782e-01 -1.329477126097159678e-01 1.585849052956568306e-01 -7.425342749430034750e-02 1.511238202626877247e-01 1.641473751557069941e-02 -1.499172336273745521e-01 1.087636858528242580e-02 -3.554604067555164337e-02 -1.601133791856260702e-01 4.041366368780818091e-02 2.826692862119744784e-02 -8.967919279796147947e-02 -4.621603309582067443e-01 2.069659754463605839e-01 -2.544765869430327607e-02 2.471653594985640245e-01 -1.386657440564612910e-02
